Datum,FÃ¤lle,7-Tages-Durchschnitt,baseline
2020-02-24,0,,0
2020-02-25,0,,0
2020-02-26,0,,0
2020-02-27,0,0.0,0
2020-02-28,0,0.0,0
2020-02-29,0,0.0,0
2020-03-01,0,0.14,0
2020-03-02,0,0.14,0
2020-03-03,0,0.14,0
2020-03-04,1,0.14,0
2020-03-05,0,0.29,0
2020-03-06,0,0.57,0
2020-03-07,0,0.71,0
2020-03-08,1,0.71,0
2020-03-09,2,1.0,0
2020-03-10,1,2.0,0
2020-03-11,1,2.14,0
2020-03-12,2,2.29,0
2020-03-13,7,3.43,0
2020-03-14,1,4.71,0
2020-03-15,2,5.71,0
2020-03-16,10,6.14,0
2020-03-17,10,7.86,0
2020-03-18,8,8.43,0
2020-03-19,5,8.71,0
2020-03-20,19,8.71,0
2020-03-21,5,9.29,0
2020-03-22,4,9.14,0
2020-03-23,10,9.71,0
2020-03-24,14,9.43,0
2020-03-25,7,9.43,0
2020-03-26,9,9.29,0
2020-03-27,17,10.57,0
2020-03-28,5,10.29,0
2020-03-29,3,11.29,0
2020-03-30,19,12.0,0
2020-03-31,12,10.71,0
2020-04-01,14,10.86,0
2020-04-02,14,11.0,0
2020-04-03,8,11.14,0
2020-04-04,6,11.71,0
2020-04-05,4,10.71,0
2020-04-06,20,10.43,0
2020-04-07,16,10.14,0
2020-04-08,7,9.71,0
2020-04-09,12,9.57,0
2020-04-10,6,7.14,0
2020-04-11,3,5.71,0
2020-04-12,3,5.86,0
2020-04-13,3,5.14,0
2020-04-14,6,4.86,0
2020-04-15,8,5.14,0
2020-04-16,7,4.86,0
2020-04-17,4,6.57,0
2020-04-18,5,6.0,0
2020-04-19,1,5.14,0
2020-04-20,15,4.29,0
2020-04-21,2,3.71,0
2020-04-22,2,3.14,0
2020-04-23,1,3.0,0
2020-04-24,0,1.0,0
2020-04-25,1,1.0,0
2020-04-26,0,1.0,0
2020-04-27,1,1.0,0
2020-04-28,2,1.0,0
2020-04-29,2,0.86,0
2020-04-30,1,0.86,0
2020-05-01,0,0.86,0
2020-05-02,0,0.57,0
2020-05-03,0,0.29,0
2020-05-04,1,0.14,0
2020-05-05,0,0.29,0
2020-05-06,0,0.29,0
2020-05-07,0,0.29,0
2020-05-08,1,0.14,0
2020-05-09,0,0.29,0
2020-05-10,0,0.29,0
2020-05-11,0,0.29,0
2020-05-12,1,0.29,0
2020-05-13,0,0.29,0
2020-05-14,0,0.29,0
2020-05-15,1,0.29,0
2020-05-16,0,0.14,0
2020-05-17,0,0.14,0
2020-05-18,0,0.14,0
2020-05-19,0,0.14,0
2020-05-20,0,0.14,0
2020-05-21,0,0.14,0
2020-05-22,1,0.14,0
2020-05-23,0,0.14,0
2020-05-24,0,0.29,0
2020-05-25,0,0.29,0
2020-05-26,0,0.43,0
2020-05-27,1,0.43,0
2020-05-28,0,0.43,0
2020-05-29,2,0.43,0
2020-05-30,0,0.43,0
2020-05-31,0,0.29,0
2020-06-01,0,0.43,0
2020-06-02,0,0.14,0
2020-06-03,0,0.14,0
2020-06-04,1,0.14,0
2020-06-05,0,0.14,0
2020-06-06,0,0.14,0
2020-06-07,0,0.14,0
2020-06-08,0,0.14,0
2020-06-09,0,0.14,0
2020-06-10,0,0.14,0
2020-06-11,1,0.14,0
2020-06-12,0,0.29,0
2020-06-13,0,0.29,0
2020-06-14,0,0.29,0
2020-06-15,1,0.14,0
2020-06-16,0,0.14,0
2020-06-17,0,0.14,0
2020-06-18,0,0.14,0
2020-06-19,0,0.43,0
2020-06-20,0,0.71,0
2020-06-21,0,0.86,0
2020-06-22,3,1.14,0
2020-06-23,2,1.29,0
2020-06-24,1,1.29,0
2020-06-25,2,1.29,0
2020-06-26,1,1.57,0
2020-06-27,0,1.43,0
2020-06-28,0,1.43,0
2020-06-29,5,1.14,0
2020-06-30,1,1.14,0
2020-07-01,1,1.29,0
2020-07-02,0,1.29,0
2020-07-03,1,0.86,0
2020-07-04,1,1.14,0
2020-07-05,0,1.14,0
2020-07-06,2,1.14,0
2020-07-07,3,1.14,0
2020-07-08,1,1.14,0
2020-07-09,0,1.14,0
2020-07-10,1,1.43,0
2020-07-11,1,1.43,0
2020-07-12,0,2.14,0
2020-07-13,4,2.57,0
2020-07-14,3,2.71,0
2020-07-15,6,3.0,0
2020-07-16,3,3.14,0
2020-07-17,2,3.14,0
2020-07-18,3,3.29,0
2020-07-19,1,2.57,0
2020-07-20,4,2.71,0
2020-07-21,4,2.57,0
2020-07-22,1,2.43,0
2020-07-23,4,2.57,0
2020-07-24,1,2.43,0
2020-07-25,2,2.0,0
2020-07-26,2,2.43,0
2020-07-27,3,2.29,0
2020-07-28,1,2.43,0
2020-07-29,4,2.43,0
2020-07-30,3,2.14,0
2020-07-31,2,2.14,0
2020-08-01,2,2.29,0
2020-08-02,0,2.0,0
2020-08-03,3,2.0,0
2020-08-04,2,2.57,0
2020-08-05,2,3.14,0
2020-08-06,3,3.57,0
2020-08-07,6,4.43,0
2020-08-08,6,4.43,0
2020-08-09,3,5.57,0
2020-08-10,9,5.86,0
2020-08-11,2,5.29,0
2020-08-12,10,4.43,0
2020-08-13,5,4.57,0
2020-08-14,2,4.71,0
2020-08-15,0,5.29,0
2020-08-16,4,4.29,0
2020-08-17,10,4.14,0
2020-08-18,6,4.14,0
2020-08-19,3,4.14,0
2020-08-20,4,3.86,0
2020-08-21,2,2.86,0
2020-08-22,0,2.57,0
2020-08-23,2,2.43,0
2020-08-24,3,2.86,0
2020-08-25,4,3.0,0
2020-08-26,2,3.14,0
2020-08-27,7,3.0,0
2020-08-28,3,2.86,0
2020-08-29,1,2.43,0
2020-08-30,1,2.71,0
2020-08-31,2,2.0,0
2020-09-01,1,2.14,0
2020-09-02,4,2.0,0
2020-09-03,2,1.86,0
2020-09-04,4,2.57,0
2020-09-05,0,3.71,0
2020-09-06,0,3.71,0
2020-09-07,7,5.43,0
2020-09-08,9,6.29,0
2020-09-09,4,7.0,0
2020-09-10,14,7.29,0
2020-09-11,10,7.43,0
2020-09-12,5,8.0,0
2020-09-13,2,9.0,0
2020-09-14,8,7.43,0
2020-09-15,13,7.14,0
2020-09-16,11,6.57,0
2020-09-17,3,6.29,0
2020-09-18,8,5.71,0
2020-09-19,1,4.29,0
2020-09-20,0,3.43,0
2020-09-21,4,3.57,0
2020-09-22,3,2.71,0
2020-09-23,5,3.43,0
2020-09-24,4,3.71,0
2020-09-25,2,3.71,0
2020-09-26,6,4.86,0
2020-09-27,2,4.86,0
2020-09-28,4,5.86,0
2020-09-29,11,8.14,0
2020-09-30,5,8.43,0
2020-10-01,11,8.57,0
2020-10-02,18,11.57,0
2020-10-03,8,13.0,0
2020-10-04,3,17.0,0
2020-10-05,25,19.43,0
2020-10-06,21,19.29,0
2020-10-07,33,20.71,0
2020-10-08,28,21.29,0
2020-10-09,17,24.43,0
2020-10-10,18,29.71,0
2020-10-11,7,34.43,0
2020-10-12,47,37.29,0
2020-10-13,58,47.57,0
2020-10-14,66,52.43,0
2020-10-15,48,52.86,0
2020-10-16,89,69.29,0
2020-10-17,52,79.0,0
2020-10-18,10,92.14,0
2020-10-19,162,103.29,0
2020-10-20,126,113.86,0
2020-10-21,158,115.29,0
2020-10-22,126,119.57,0
2020-10-23,163,134.43,0
2020-10-24,62,144.71,0
2020-10-25,40,149.86,0
2020-10-26,266,152.71,0
2020-10-27,198,156.57,0
2020-10-28,194,160.57,0
2020-10-29,146,160.71,0
2020-10-30,190,157.14,0
2020-10-31,90,157.86,0
2020-11-01,41,154.14,0
2020-11-02,241,157.57,0
2020-11-03,203,151.86,0
2020-11-04,168,148.29,0
2020-11-05,170,146.57,0
2020-11-06,150,143.0,0
2020-11-07,65,135.57,0
2020-11-08,29,131.14,0
2020-11-09,216,121.86,0
2020-11-10,151,117.14,0
2020-11-11,137,115.71,0
2020-11-12,105,116.71,0
2020-11-13,117,112.57,0
2020-11-14,55,109.29,0
2020-11-15,36,108.43,0
2020-11-16,187,111.14,0
2020-11-17,128,110.29,0
2020-11-18,131,110.57,0
2020-11-19,124,112.0,0
2020-11-20,111,112.14,0
2020-11-21,57,116.43,0
2020-11-22,46,115.0,0
2020-11-23,188,115.71,0
2020-11-24,158,119.71,0
2020-11-25,121,121.29,0
2020-11-26,129,118.57,0
2020-11-27,139,121.86,0
2020-11-28,68,121.43,0
2020-11-29,27,126.71,0
2020-11-30,211,132.71,0
2020-12-01,155,138.86,0
2020-12-02,158,139.57,0
2020-12-03,171,142.71,0
2020-12-04,182,153.86,0
2020-12-05,73,164.0,0
2020-12-06,49,171.14,0
2020-12-07,289,169.86,0
2020-12-08,226,170.71,0
2020-12-09,208,174.29,0
2020-12-10,162,175.57,0
2020-12-11,188,176.71,0
2020-12-12,98,178.57,0
2020-12-13,58,179.14,0
2020-12-14,297,182.0,0
2020-12-15,239,186.71,0
2020-12-16,212,184.0,0
2020-12-17,182,185.57,0
2020-12-18,221,178.0,0
2020-12-19,79,174.86,0
2020-12-20,69,172.14,0
2020-12-21,244,157.29,0
2020-12-22,217,131.14,0
2020-12-23,193,128.86,0
2020-12-24,78,128.57,0
2020-12-25,38,129.14,0
2020-12-26,63,120.43,0
2020-12-27,67,109.71,0
2020-12-28,248,110.43,0
2020-12-29,156,110.0,0
2020-12-30,118,112.0,0
2020-12-31,83,112.71,0
2021-01-01,35,109.43,0
2021-01-02,77,110.43,0
2021-01-03,72,112.0,0
2021-01-04,225,113.86,0
2021-01-05,163,124.71,0
2021-01-06,129,117.71,0
2021-01-07,96,110.29,0
2021-01-08,111,95.0,0
2021-01-09,28,79.86,0
2021-01-10,20,73.71,0
2021-01-11,118,68.29,0
2021-01-12,57,58.86,0
2021-01-13,86,59.57,0
2021-01-14,58,58.14,0
2021-01-15,45,55.43,0
2021-01-16,33,55.0,0
2021-01-17,10,52.29,0
2021-01-18,99,51.71,0
2021-01-19,54,53.14,0
2021-01-20,67,51.57,0
2021-01-21,54,51.14,0
2021-01-22,55,47.86,0
2021-01-23,22,45.57,0
2021-01-24,7,42.29,0
2021-01-25,76,39.29,0
2021-01-26,38,38.71,0
2021-01-27,44,40.29,0
2021-01-28,33,42.71,0
2021-01-29,51,39.43,0
2021-01-30,33,41.43,0
2021-01-31,24,39.71,0
2021-02-01,53,37.29,0
2021-02-02,52,34.29,0
2021-02-03,32,31.57,0
2021-02-04,16,29.43,0
2021-02-05,30,28.57,0
2021-02-06,14,25.14,0
2021-02-07,9,26.29,0
2021-02-08,47,28.0,0
2021-02-09,28,27.43,0
2021-02-10,40,28.43,0
2021-02-11,28,28.57,0
2021-02-12,26,28.86,0
2021-02-13,21,32.14,0
2021-02-14,10,32.43,0
2021-02-15,49,33.57,0
2021-02-16,51,36.29,0
2021-02-17,42,35.86,0
2021-02-18,36,35.86,0
2021-02-19,45,35.43,0
2021-02-20,18,32.86,0
2021-02-21,10,29.43,0
2021-02-22,46,28.86,0
2021-02-23,33,27.29,0
2021-02-24,18,27.0,0
2021-02-25,32,26.86,0
2021-02-26,34,26.86,0
2021-02-27,16,27.14,0
2021-02-28,9,30.0,0
2021-03-01,46,29.0,0
2021-03-02,35,31.43,0
2021-03-03,38,32.43,0
2021-03-04,25,34.0,0
2021-03-05,51,36.14,0
2021-03-06,23,36.71,0
2021-03-07,20,35.71,0
2021-03-08,61,36.29,0
2021-03-09,39,33.57,0
2021-03-10,31,32.43,0
2021-03-11,29,32.29,0
2021-03-12,32,31.71,0
2021-03-13,15,32.0,0
2021-03-14,19,34.57,0
2021-03-15,57,36.86,0
2021-03-16,41,38.29,0
2021-03-17,49,38.86,0
2021-03-18,45,38.29,0
2021-03-19,42,40.43,0
2021-03-20,19,43.71,0
2021-03-21,15,46.14,0
2021-03-22,72,47.57,0
2021-03-23,64,47.86,0
2021-03-24,66,50.0,0
2021-03-25,55,50.29,0
2021-03-26,44,49.86,0
2021-03-27,34,47.71,0
2021-03-28,17,47.86,0
2021-03-29,69,46.43,0
2021-03-30,49,45.14,0
2021-03-31,67,45.57,0
2021-04-01,45,45.14,0
2021-04-02,35,40.29,0
2021-04-03,37,44.86,0
2021-04-04,14,44.43,0
2021-04-05,35,46.14,0
2021-04-06,81,49.0,0
2021-04-07,64,48.14,0
2021-04-08,57,49.29,0
2021-04-09,55,54.0,0
2021-04-10,31,48.86,0
2021-04-11,22,45.29,0
2021-04-12,68,43.57,0
2021-04-13,45,45.0,0
2021-04-14,39,43.29,0
2021-04-15,45,42.14,0
2021-04-16,65,44.29,0
2021-04-17,19,47.14,0
2021-04-18,14,47.29,0
2021-04-19,83,47.0,0
2021-04-20,65,47.14,0
2021-04-21,40,48.43,0
2021-04-22,43,50.86,0
2021-04-23,66,50.86,0
2021-04-24,28,51.0,0
2021-04-25,31,50.71,0
2021-04-26,83,51.86,0
2021-04-27,66,50.57,0
2021-04-28,38,49.71,0
2021-04-29,51,48.29,0
2021-04-30,57,44.29,0
2021-05-01,22,40.14,0
2021-05-02,21,41.0,0
2021-05-03,55,38.43,0
2021-05-04,37,36.86,0
2021-05-05,44,36.86,0
2021-05-06,33,38.57,0
2021-05-07,46,40.0,0
2021-05-08,22,40.71,0
2021-05-09,33,40.86,0
2021-05-10,65,39.14,0
2021-05-11,42,38.29,0
2021-05-12,45,37.43,0
2021-05-13,21,36.57,0
2021-05-14,40,36.0,0
2021-05-15,16,37.14,0
2021-05-16,27,35.29,0
2021-05-17,61,36.29,0
2021-05-18,50,35.0,0
2021-05-19,32,35.0,0
2021-05-20,28,34.14,0
2021-05-21,31,28.0,0
2021-05-22,16,25.0,0
2021-05-23,21,24.43,0
2021-05-24,18,24.29,0
2021-05-25,29,22.86,0
2021-05-26,28,23.71,0
2021-05-27,27,21.29,0
2021-05-28,21,22.0,0
2021-05-29,22,20.71,0
2021-05-30,4,18.86,0
2021-05-31,23,16.86,0
2021-06-01,20,15.0,0
2021-06-02,15,13.57,0
2021-06-03,13,13.29,0
2021-06-04,8,13.14,0
2021-06-05,12,12.57,0
2021-06-06,2,12.14,0
2021-06-07,22,11.57,0
2021-06-08,16,11.43,0
2021-06-09,12,10.0,0
2021-06-10,9,10.14,0
2021-06-11,7,9.29,0
2021-06-12,2,8.29,0
2021-06-13,3,7.29,0
2021-06-14,16,7.14,0
2021-06-15,9,6.29,0
2021-06-16,5,6.14,0
2021-06-17,8,5.71,0
2021-06-18,1,3.86,0
2021-06-19,1,3.29,0
2021-06-20,0,3.71,0
2021-06-21,3,3.14,0
2021-06-22,5,3.71,0
2021-06-23,8,4.14,0
2021-06-24,4,4.43,0
2021-06-25,5,4.86,0
2021-06-26,4,4.43,0
2021-06-27,2,4.0,0
2021-06-28,6,4.0,0
2021-06-29,2,4.14,0
2021-06-30,5,3.57,0
2021-07-01,4,3.86,0
2021-07-02,6,4.0,0
2021-07-03,0,4.71,0
2021-07-04,4,5.57,0
2021-07-05,7,5.29,0
2021-07-06,7,5.0,0
2021-07-07,11,5.57,0
2021-07-08,2,5.14,0
2021-07-09,4,4.86,0
2021-07-10,4,4.86,0
2021-07-11,1,4.57,0
2021-07-12,5,5.57,0
2021-07-13,7,6.43,0
2021-07-14,9,6.57,0
2021-07-15,9,6.71,0
2021-07-16,10,7.0,0
